DDBJ/ENA/GenBank Accession,UBA Genome ID,SRA Bin ID,Genome Quality,CheckM Completeness,CheckM Contamination,CheckM Strain Heterogeneity,NCBI Organism Name,SSU Length (bp),SSU Percent Identity (top hit),SSU SILVA Taxonomy (top hit),SSU Top Hit in SILVA,Genome Size (bp),GC,Coverage,Bases >5x Coverage (%),No. Ambiguous Bases,No. Contigs,No. Scaffolds,No. Predicted Genes,Coding density,Longest Contig (bp),Longest Scaffold (bp),Mean Contig Length (bp),Mean Scaffold Length (bp),N50 (contigs),N50 (scaffolds),Translation Table,Scaffolds Removed by Filtering,Standard tRNAs,Selenocysteine tRNAs (TCA),tRNAs Decoding Standard 20 AA,Total tRNAs,Percent PG (relative to NCBI genomes),CheckM Marker Lineage,CheckM # genomes,CheckM # marker sets,CheckM # markers,CheckM Insertion Branch ID
DEZN00000000,UBA3131,SRX822173,Near complete,92.93,3.66,50,Leclercia adecarboxylata [species],,,,,4509654,55.91343368,15.13,99.53346755,43298,433,240,4291,0.86589592,65314,90531,10314,18790,18722,28882,11,87,16,1,41,42,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DEZH00000000,UBA3137,SRX823355,Near complete,91.55,0.14,0,Pseudomonas stutzeri [species],,,,,4056016,64.44387789,229.13,99.99139448,12102,103,44,3793,0.898909916,421606,520698,39261,92182,111999,242833,11,49,17,0,39,39,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4502
DEZF00000000,UBA3139,SRX823355,Near complete,97.92,1.11,42.86,Leclercia adecarboxylata [species],,,,,4659653,55.72574809,18.12,99.616566,17133,207,118,4382,0.878157665,139631,186443,22427,39488,44351,62517,11,2,18,1,62,63,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DEZE00000000,UBA3140,SRX823353,Medium,73.53,0.96,66.67,Pseudomonas stutzeri [species],,,,,3554080,63.46107905,195.37,100.0368544,75529,872,155,3566,0.823413373,76860,135098,3989,22929,7767,34215,11,48,18,0,33,34,0.000095,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DEYY00000000,UBA3146,SRX823354,Near complete,93.62,0.14,0,Pseudomonas stutzeri [species],,,,,4175525,64.45898374,155.29,100.0002156,937,13,8,3895,0.904906329,740369,1614319,321122,521940,433795,929762,11,1,17,0,45,45,0,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DEYV00000000,UBA3149,SRX823352,Near complete,99.3,1.73,14.29,Pseudomonas sp. UBA3149 [genus],,,,,5248662,55.44605395,25.78,99.99679873,743,59,49,4962,0.882566833,519768,705231,88947,107115,194071,338302,11,0,18,0,50,50,0,o__Pseudomonadales (UID4488),185,308,813,UID4622
DEYS00000000,UBA3152,SRX822192,Near complete,98.92,0,0,Proteus mirabilis [species],,,,,3899048,38.69612665,76.28,99.98850449,1875,46,37,3508,0.858134601,354455,418629,84721,105379,157636,183201,11,3,18,1,60,62,0,c__Gammaproteobacteria (UID4442),899,185,312,UID5025
DEYP00000000,UBA3155,ERX556045,Near complete,97.81,0.59,0,Arsukibacterium sp. UBA3155 [genus],,,,,3888708,48.41901173,115.7,99.99866233,1361,34,30,3521,0.912197316,444017,444017,114333,129623,146407,209252,11,0,17,0,48,48,0.001574,c__Gammaproteobacteria (UID4761),52,297,693,UID4807
DEYO00000000,UBA3156,ERX556045,Near complete,96.38,0.73,33.33,Pseudomonadaceae bacterium UBA3156 [family],,,,,3864811,61.84692311,64.49,99.9940511,15360,112,68,3576,0.903439004,241708,392343,34370,56835,66374,127947,11,8,18,0,39,40,0.004697,c__Gammaproteobacteria (UID4444),263,232,507,UID4488
DEYH00000000,UBA3163,SRX822196,Near complete,97.79,1.53,0,Enterobacteriaceae bacterium UBA3163 [family],,,,,5356571,53.13148634,73.3,99.99135155,3011,97,87,5080,0.880314291,311849,312559,55191,61569,103899,104069,11,1,18,1,67,68,0,f__Enterobacteriaceae (UID5103),157,324,1005,UID5139
DEYA00000000,UBA3170,SRX822990,Medium,70.69,0,0,Stenotrophomonas maltophilia [species],,,,,3541486,66.39508651,108.83,98.20357008,12264,444,307,3429,0.879162306,63085,63087,7948,11535,14749,17104,11,46,18,0,50,50,0,k__Bacteria (UID203),5449,58,104,UID4238
DEXZ00000000,UBA3171,SRX822990,Medium,80.98,0.38,33.33,Leclercia adecarboxylata [species],,,,,4084236,55.49146512,10.02,94.91308191,5971,131,81,3972,0.877309245,168713,182178,31131,50422,55968,78580,11,1,17,1,38,39,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DEXX00000000,UBA3173,ERX556318,Near complete,99.03,0.94,0,Halomonas sp. UBA3173 [genus],,,,,4947627,54.4860828,46.59,99.99645896,5576,83,49,4621,0.892941808,364010,450984,59542,100971,151090,160168,11,5,19,0,50,50,0.000206,c__Gammaproteobacteria (UID4444),263,232,506,UID4459
DEXT00000000,UBA3177,ERX556318,Near complete,98.43,0.49,0,Porticoccus hydrocarbonoclasticus [species],,,,,2720684,53.21912235,27.56,99.99095101,2148,34,19,2608,0.908149568,265051,443393,79956,143193,136363,220515,11,0,17,0,33,33,0,c__Gammaproteobacteria (UID4443),356,270,451,UID4654
DEXH00000000,UBA3189,ERX556311,Near complete,98.54,0.87,0,Arsukibacterium sp. UBA3189 [genus],,,,,3918524,48.45028433,26.45,99.99218283,4064,46,25,3555,0.909092556,550576,770629,85096,156740,153371,299699,11,0,19,0,53,53,0.001546,c__Gammaproteobacteria (UID4761),52,297,693,UID4807
DEWY00000000,UBA3198,ERX556314,Near complete,99.03,1.95,0,Caulobacteraceae bacterium UBA3198 [family],,,,,3449827,68.06469254,42.54,99.99497837,4731,43,16,3306,0.906810979,583692,583692,80118,215614,298495,299761,11,0,19,0,39,39,0.005979,c__Alphaproteobacteria (UID3422),26,308,529,UID3435
DEVT00000000,UBA3229,SRX823000,Near complete,98.71,0.46,0,Leclercia adecarboxylata [species],,,,,4563766,55.71161283,41.12,99.99379397,3688,62,32,4180,0.888401377,299343,484580,73549,142617,142005,213582,11,0,17,1,52,53,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DEVQ00000000,UBA3232,SRX823002,Near complete,99.59,0.27,0,Pseudomonas stutzeri [species],,,,,4171758,63.1221529,138.54,99.99513219,1501,38,22,3838,0.889212174,391223,494068,109743,189625,162658,229406,11,2,17,0,46,47,0.000095,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DEVP00000000,UBA3233,SRX823002,Near complete,97.71,2.22,26.09,Enterobacteriaceae bacterium UBA3233 [family],,,,,4461821,54.21152833,90.4,100.0008749,3950,51,20,4083,0.886176743,513452,811913,87409,223091,190302,426298,11,0,18,1,52,53,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DEVO00000000,UBA3234,SRX823002,Medium,72.44,3.51,100,Enterobacter cloacae [species],,,,,4595201,54.76728277,44.97,99.99681465,11720,149,67,4294,0.897575753,624371,679521,30761,68585,81216,120751,11,2,18,1,53,54,0,k__Bacteria (UID203),5449,57,103,UID5138
DEVN00000000,UBA3235,SRX822776,Near complete,96.72,0.18,0,Pseudomonas stutzeri [species],,,,,4978909,64.54674099,88.58,99.9932797,8892,124,79,4571,0.871206724,184449,293249,40080,63024,67215,102187,11,3,18,0,49,49,0.000796,c__Gammaproteobacteria (UID4445),228,244,583,UID4496
DEVI00000000,UBA3240,SRX822774,Near complete,96.71,0.14,0,Pseudomonas stutzeri [species],,,,,4369998,64.17944004,266.58,99.98859823,2255,40,19,4035,0.901625813,423977,969051,109193,229999,177023,241812,11,1,16,0,43,43,0,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DEVG00000000,UBA3242,SRX822774,Near complete,96.51,1.34,8.7,Enterobacteriaceae bacterium UBA3242 [family],,,,,4440458,54.01691346,15.37,99.52103629,5884,130,73,4202,0.884711667,279506,426648,34112,60828,71210,95865,11,0,16,1,44,46,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DEVF00000000,UBA3243,SRX822774,Near complete,90.66,0.58,0,Jonesiaceae bacterium UBA3243 [family],,,,,2976027,61.517675,8.08,86.2271865,8870,213,103,2830,0.867897032,116404,172074,13930,28893,22999,49145,11,0,18,0,46,48,0.000395,o__Actinomycetales (UID1572),580,173,287,UID1582
DEVE00000000,UBA3244,SRX822772,Near complete,93,0.14,0,Pseudomonas stutzeri [species],,,,,4040014,64.41092128,227.2,100.0002971,817,34,22,3753,0.902241675,416319,654811,118799,183637,232728,298862,11,1,17,0,40,40,0,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DEVC00000000,UBA3246,SRX822772,Near complete,98.08,1.54,4.55,Enterobacteriaceae bacterium UBA3246 [family],,,,,4446799,54.1368583,12.97,98.74583603,6630,152,80,4223,0.884408537,206213,297096,29211,55584,57626,88339,11,2,14,1,41,42,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DEVB00000000,UBA3247,SRX822772,Medium,88.47,0,0,Jonesiaceae bacterium UBA3247 [family],,,,,2867283,61.53171494,6.76,74.96124015,20265,427,178,2975,0.853324907,56720,81469,6667,16108,12464,23761,11,1,15,0,35,36,0.000395,o__Actinomycetales (UID1572),580,173,287,UID1582
DEVA00000000,UBA3248,SRX822775,Near complete,99.59,0.14,0,Pseudomonas stutzeri [species],,,,,4356658,62.97596498,163.98,99.96710299,639,22,17,4081,0.898440272,632559,651469,198000,256274,408148,408148,11,0,19,0,50,50,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4505
DEUZ00000000,UBA3249,SRX822775,Near complete,98.6,0.86,0,Enterobacteriaceae bacterium UBA3249 [family],,,,,4368384,54.13267546,106.69,99.99967943,1201,28,19,4044,0.887551781,818831,1403784,155970,229914,308154,465028,11,1,18,1,61,62,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DESE00000000,UBA3322,SRX803753,Medium,87.85,1.9,100,Sutterellaceae bacterium UBA3322 [family],329,99.696,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;uncultured bacterium,GQ448339.1.1410,1893339,49.58208738,42.01,99.9821848,12922,160,117,1750,0.888226039,70541,70541,11752,16182,22479,29597,11,22,13,0,27,27,0.000146,p__Proteobacteria (UID3887),1487,158,255,UID4183
DERV00000000,UBA3331,SRX803753,Medium,88.71,1.07,70,Escherichia coli [species],,,,,4256002,50.80069112,19.18,98.97295813,96970,691,335,4181,0.835304589,75825,120527,6018,12704,10391,18102,11,28,11,0,19,20,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5189
DERR00000000,UBA3335,SRX836001,Near complete,99.77,0.04,0,Enterobacter hormaechei [species],,,,,4517691,55.76447137,38.05,99.99969006,720,34,30,4210,0.901853845,557192,557192,132852,150589,246537,246537,11,0,18,1,71,72,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DERP00000000,UBA3337,SRX836006,Near complete,97.41,0,0,Enhydrobacter sp. UBA3337 [genus],,,,,2462861,43.99188236,24.31,100.0025368,18801,156,51,2168,0.837427691,90868,219897,15667,48291,28345,71240,11,4,19,0,39,39,0.000326,c__Gammaproteobacteria (UID4201),1164,174,275,UID4737
DERO00000000,UBA3338,SRX836000,Near complete,98.16,0.31,0,Leclercia adecarboxylata [species],,,,,4837197,56.75869263,30.63,99.97107194,1062,61,52,4476,0.895880817,376648,376648,79280,93023,164386,164386,11,79,17,1,61,63,0.000349,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DERM00000000,UBA3340,SRX836008,Near complete,99.27,4.09,53.85,Enterobacter cloacae [species],,,,,4917940,54.91020888,21.51,99.87672239,583,62,55,4622,0.895385873,372310,496652,79312,89417,124254,148798,11,17,18,1,66,67,0,f__Enterobacteriaceae (UID5124),134,336,1172,UID5135
DERL00000000,UBA3341,SRX836008,Medium,81.51,1.07,33.33,Leclercia adecarboxylata [species],,,,,3811579,55.96384541,11.79,99.37802197,2602,98,79,3515,0.888996398,292523,292525,38867,48247,82897,90492,11,0,18,1,60,61,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DERD00000000,UBA3349,ERX552300,Near complete,96.98,1.06,0,Pseudomonas stutzeri [species],,,,,4886464,60.41942982,31.98,99.97531145,21860,131,60,4601,0.886985149,364649,481548,37134,81441,83007,211966,11,25,16,0,39,40,0.001511,c__Gammaproteobacteria (UID4445),228,244,583,UID4507
DEQR00000000,UBA3361,SRX468856,Near complete,96.55,2.32,10,Thiobacillus sp. UBA3361 [genus],,,,,3287882,65.74689644,15.88,99.72731461,3511,105,81,3198,0.908272864,163525,163525,31279,40591,53514,60273,11,0,18,0,39,39,0.014581,c__Betaproteobacteria (UID3959),235,211,419,UID3962
DEQM00000000,UBA3366,ERX552309,Near complete,96.09,0.17,0,Idiomarina abyssalis [species],,,,,2767288,47.03239177,15.66,99.63775078,9242,133,29,2659,0.915382859,193008,285881,20737,95423,58828,135161,11,0,18,0,41,41,0,c__Gammaproteobacteria (UID4761),52,297,693,UID4766
DEQG00000000,UBA3372,ERX222794,Medium,87.29,2.2,0,Salinicoccus sp. UBA3372 [genus],525,96.727,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Salinicoccus;uncultured bacterium,AY838479.1.1517,2057225,43.49806269,60.62,100.0068573,30183,460,149,2109,0.82525295,39168,90901,4406,13806,7702,16715,11,20,16,0,27,27,0.001036,c__Bacilli (UID285),586,174,316,UID351
DEPM00000000,UBA3392,ERX555927,Near complete,92.5,2.14,12.5,Martelella sp. UBA3392 [genus],,,,,5067839,62.54552181,16.55,99.58588203,78198,551,313,4796,0.867222696,80079,97613,9055,16191,14379,21673,11,16,16,0,33,35,0.000821,o__Rhizobiales (UID3449),345,258,431,UID3639
DEPG00000000,UBA3398,SRX822514,Near complete,98.08,0.63,0,Enterobacteriaceae bacterium UBA3398 [family],,,,,4670226,56.29082613,31.84,99.99569123,5322,70,36,4240,0.885550292,430119,532507,66641,129728,146674,209319,11,0,18,1,64,65,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DEON00000000,UBA3417,SRX822209,Partial,57.92,0,0,Leclercia adecarboxylata [species],,,,,3862172,55.57312747,99.85,100.048961,71401,999,311,4816,0.824654883,50398,61436,3794,12418,7860,15938,11,17,14,0,33,33,0,k__Bacteria (UID203),5449,58,104,UID5130
DEOM00000000,UBA3418,SRX822209,Medium,79.08,0.65,33.33,Pseudomonas stutzeri [species],,,,,3189285,63.54469827,23.33,96.78249836,9240,486,396,3362,0.882997286,66688,66690,6543,8053,9937,10840,11,62,15,0,37,37,0,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DEOK00000000,UBA3420,SRX822203,Near complete,99.07,0.33,0,Enterobacter cloacae [species],,,,,4964620,55.7964613,73.55,99.99601017,2006,34,25,4578,0.897586724,426026,500932,145959,198584,194199,394017,11,0,18,1,69,70,0,f__Enterobacteriaceae (UID5124),134,336,1172,UID5135
DEOJ00000000,UBA3421,SRX822200,Near complete,98.83,0.82,0,Enterobacteriaceae bacterium UBA3421 [family],,,,,4316818,52.74731108,50.64,99.99485429,2545,43,33,3939,0.873276335,448693,448755,100331,130812,150636,198307,11,0,18,1,69,70,0.000785,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DEOI00000000,UBA3422,SRX822200,Near complete,95.88,0.5,0,Leclercia adecarboxylata [species],,,,,4434716,56.78466959,24.45,99.98826418,3837,54,35,4086,0.892308324,476568,608817,82053,126706,182563,201300,11,0,17,1,61,62,0.000267,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DEOH00000000,UBA3423,SRX822200,Partial,64.14,1.72,100,Pseudomonas stutzeri [species],,,,,3631110,64.93087243,16.82,99.55765754,7447,222,189,3486,0.901282253,111817,116054,16322,19212,33053,33855,11,2,15,0,31,31,0,k__Bacteria (UID203),5449,58,104,UID4500
DFSA00000000,UBA3449,SRX822347,Near complete,98.18,0.21,33.33,Klebsiella variicola [species],,,,,5336193,57.44377613,28.43,99.92439071,870,52,43,4982,0.885851767,427589,478152,102602,124097,155674,190188,11,3,18,1,55,56,0,f__Enterobacteriaceae (UID5121),138,336,1159,UID5155
DFRX00000000,UBA3452,SRX822346,Medium,81.03,0,0,Stenotrophomonas maltophilia [species],,,,,4563626,66.79582429,87.93,99.90986347,10533,143,92,4178,0.893833544,154253,259306,31839,49604,68058,71406,11,16,19,1,67,69,0.000102,k__Bacteria (UID203),5449,58,104,UID4236
DFRW00000000,UBA3453,SRX822346,Near complete,95.88,0.96,0,Pseudomonas stutzeri [species],,,,,4057528,64.24462215,24.66,99.94756864,2703,67,54,3785,0.899723921,381483,381483,60519,75139,112376,113277,11,1,17,0,45,46,0.000189,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DFRV00000000,UBA3454,SRX822342,Near complete,97.54,0.14,0,Pseudomonas stutzeri [species],,,,,4512640,64.21156511,65.78,99.9979833,308,24,23,4209,0.899581398,580330,580330,188013,196201,388618,388618,11,1,17,0,46,47,0.00023,c__Gammaproteobacteria (UID4445),228,244,583,UID4500
DFRT00000000,UBA3456,SRX822342,Medium,89.44,0.26,25,Enterobacteriaceae bacterium UBA3456 [family],,,,,3733780,56.93128808,13.32,98.8703958,15575,191,101,3489,0.885029648,144638,250175,19467,36968,47223,56172,11,0,17,1,44,45,0.000229,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DFRS00000000,UBA3457,SRX696142,Partial,67.36,0.88,33.33,Proteobacteria bacterium UBA3457 [phylum],,,,,1790908,62.20529036,6.34,99.17480444,37869,272,81,1778,0.870437789,55693,93603,6444,22109,16273,34729,11,2,14,0,27,29,0.019512,c__Gammaproteobacteria (UID4267),119,284,544,UID4303
DFRP00000000,UBA3460,SRX822328,Medium,78.22,0,0,Pseudomonas stutzeri [species],,,,,3558111,63.84846959,64.84,99.98990982,198,11,10,3300,0.898093679,827938,827938,323446,355811,660458,660458,11,6,16,0,41,42,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4502
DFRN00000000,UBA3462,SRX822349,Near complete,91.91,1.16,60,Stenotrophomonas maltophilia [species],,,,,4649859,66.20181233,54.23,99.95920265,34363,304,155,4323,0.875575582,152726,258490,15182,29999,30697,45002,11,97,18,1,61,63,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4233
DFRB00000000,UBA3474,SRX822584,Near complete,99.15,0.04,0,Enterobacter hormaechei [species],,,,,4420718,55.70203346,38.21,99.99868711,2987,36,21,4112,0.89820364,348900,550437,122714,210510,179684,306576,11,0,18,1,67,68,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DFQS00000000,UBA3483,SRX823344,Near complete,99.58,0.55,0,Psychrobacter sp. UBA3483 [genus],,,,,3072275,43.46446701,196.57,99.99902282,2227,87,73,2623,0.83113263,208988,208988,35287,42085,64926,64926,11,39,19,0,39,39,0.001902,o__Pseudomonadales (UID4679),87,364,674,UID4740
DFQQ00000000,UBA3485,SRX823344,Near complete,95.14,0,0,Acidovorax delafieldii [species],,,,,3963891,63.1780516,90.36,99.96055624,1287,54,44,3563,0.882049733,370142,370142,73381,90088,114318,169000,11,2,19,0,41,41,0.000943,o__Burkholderiales (UID4105),54,264,553,UID4155
DFPN00000000,UBA3514,SRX822832,Near complete,96.32,1.03,60,Enterobacter hormaechei [species],1318,100,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae,JWRQ01000001.453697.455250,4537040,55.54977198,16.17,99.70069458,1205,71,61,4234,0.900346702,257037,367932,63885,74377,115363,116779,11,17,18,1,53,54,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DFPM00000000,UBA3515,SRX822832,Medium,85.62,1.36,23.08,Comamonadaceae bacterium UBA3515 [family],,,,,4535503,64.15022301,7.52,87.76693628,1790,294,281,4285,0.887329586,96920,96922,15420,16140,22813,23203,11,3,15,0,41,41,0.00031,f__Comamonadaceae (UID4119),39,323,693,UID4139
DFPL00000000,UBA3516,SRX822832,Medium,85.68,2.65,27.78,Enterobacteriaceae bacterium UBA3516 [family],,,,,4622814,53.64406238,7.32,83.07624358,3999,404,364,4547,0.885566454,57672,57674,11432,12700,16776,17250,11,9,17,1,50,51,0.001388,f__Enterobacteriaceae (UID5103),157,324,1005,UID5139
DFPK00000000,UBA3517,SRX822835,Near complete,99.39,0.34,0,Pseudomonas stutzeri [species],,,,,4375186,62.93064729,244.96,99.99008003,173,19,18,4067,0.890456314,957225,957243,230263,243065,374349,374355,11,0,17,0,45,45,0.000075,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DFPJ00000000,UBA3518,SRX822835,Near complete,92.84,1.08,0,Enterobacteriaceae bacterium UBA3518 [family],,,,,4019649,54.56362388,39.09,100.0238852,33913,488,106,4089,0.855639385,58603,152369,8167,37921,14732,77743,11,19,17,1,51,52,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DFOJ00000000,UBA3544,SRX823128,Near complete,99.01,0.65,0,Leclercia adecarboxylata [species],,,,,4650099,55.75817683,56.55,99.9995265,3828,57,28,4268,0.88854947,694516,942024,81513,166074,142672,238811,11,0,18,1,59,60,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DFNW00000000,UBA3557,SRX823122,Medium,81.03,3.45,0,Paenibacillus polymyxa [species],,,,,5313492,45.48465019,86.65,99.99964238,526,24,20,4691,0.86949938,705590,877816,221373,265674,437778,531914,11,1,19,0,62,63,0,k__Bacteria (UID203),5449,58,104,UID1002
DFMQ00000000,UBA3589,ERX556328,Medium,74.1,0.24,0,Pseudomonas stutzeri [species],,,,,3610738,60.03775467,62.92,99.99647645,6416,53,12,3385,0.884534685,330423,1041685,68006,300894,114910,536936,11,2,18,0,40,41,0.001511,c__Gammaproteobacteria (UID4445),228,244,583,UID4507
DFMD00000000,UBA3602,ERX556324,Near complete,94.1,0.76,33.33,Idiomarina abyssalis [species],,,,,2693750,46.97130948,26.81,99.99432146,34614,203,47,2558,0.884315545,101420,387258,13099,57313,20787,98037,11,0,19,0,46,46,0,c__Gammaproteobacteria (UID4761),52,297,693,UID4766
DFMA00000000,UBA3605,ERX556323,Near complete,98.21,0,0,Thalassospira xiamenensis [species],,,,,4630045,54.78859724,83.72,99.99785983,4254,48,21,4271,0.888111023,405132,846695,96370,220478,219888,362563,11,1,18,0,49,49,0,o__Rhodospirillales (UID3754),63,201,336,UID3791
DFLX00000000,UBA3608,ERX556323,Near complete,93.78,2.66,0,Caulobacteraceae bacterium UBA3608 [family],,,,,3328236,68.03430507,42.22,99.99006471,6744,70,25,3203,0.904677433,357791,534363,47449,133129,182742,240037,11,0,19,0,40,40,0.005979,c__Alphaproteobacteria (UID3422),26,308,529,UID3435
DFLP00000000,UBA3616,ERX556322,Near complete,93.24,0.42,100,Idiomarina abyssalis [species],,,,,2721941,46.9112161,23.57,99.94168654,15876,168,65,2622,0.906830457,112277,191351,16107,41876,47479,70066,11,14,18,0,41,41,0,c__Gammaproteobacteria (UID4761),52,297,693,UID4766
DGGN00000000,UBA3873,SRX823013,Near complete,98.77,1.09,0,Pseudomonas stutzeri [species],,,,,4321451,62.9590612,259.48,99.86835602,1466,50,37,3980,0.88717285,355442,480379,86399,116795,190516,243457,11,1,17,0,46,47,0.000193,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DGGM00000000,UBA3874,SRX823013,Near complete,98.01,1.17,0,Enterobacteriaceae bacterium UBA3874 [family],,,,,4270794,54.21782284,54.28,99.99878223,700,26,19,3916,0.887716195,906296,1316427,164234,224778,318203,438709,11,0,18,1,58,59,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DGGK00000000,UBA3876,SRX822743,Medium,88.93,0.48,0,Pseudomonas stutzeri [species],,,,,3586230,63.00919261,79.64,99.9963445,2591,43,29,3387,0.886979642,407427,484262,83340,123663,112073,166414,11,4,17,0,46,47,0.000198,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DGGG00000000,UBA3880,SRX822741,Medium,78.57,0.3,0,Paracoccus sp. UBA3880 [genus],,,,,2689447,68.56953897,51.29,97.95474705,8605,379,289,2829,0.878069358,82095,106709,7073,9306,11586,11926,11,10,16,0,33,34,0.003744,f__Rhodobacteraceae (UID3340),84,330,568,UID3348
